account_id,customer_id,account_type,account_status,open_date,current_balance,currency,credit_limit
f21f8237-4f58-4bd6-b85f-4e1736165154,38f42f39-a710-459b-a6d3-d92a09de08e4,loan,closed,2024-06-10,2707.87,USD,0.0
77b1138c-4bf0-4379-89f7-f5322614faf8,38f42f39-a710-459b-a6d3-d92a09de08e4,checking,dormant,2024-05-04,69797.73,USD,0.0
57289d58-abc2-4729-8086-4f0ba37c49a9,736d9ab7-1458-4a8a-a5a6-741fd0e67aed,loan,active,2016-11-24,84336.53,USD,0.0
4b2dac83-d906-49a9-be14-68f0f1b13ccf,3945876e-9573-4d5b-acac-9d62c92d43cc,loan,closed,2024-08-11,37890.45,GBP,0.0
6e2809b4-be68-436d-96a4-acdb75e013f5,3945876e-9573-4d5b-acac-9d62c92d43cc,loan,active,2023-10-28,84887.76,GBP,0.0
f28dbbf2-bfc8-4900-91f6-b3b392521b80,135e607f-d35d-418c-b763-572eeaebdd36,savings,dormant,2022-03-01,65684.19,EUR,0.0
85778774-1aff-484a-b26e-c5f7805b66ad,135e607f-d35d-418c-b763-572eeaebdd36,credit card,closed,2024-07-20,38351.56,EUR,39536.87
8cd212a8-c4e1-453c-8d87-2f431167d93c,4788db9a-c326-446d-8c10-793901ddf227,checking,closed,2020-04-12,93937.07,USD,0.0
9073b554-8ea5-4b1c-a0fd-6adf9b589418,94ca9abb-1810-490a-b0e4-d4105dfec723,loan,dormant,2019-11-10,94746.34,USD,0.0
1a7dc9df-fd6c-452e-b8ea-cb4bf9b9ead5,94ca9abb-1810-490a-b0e4-d4105dfec723,credit card,closed,2022-08-03,71493.73,USD,31997.45
f7b203df-2bb0-4480-ac44-dc47059707f8,94ca9abb-1810-490a-b0e4-d4105dfec723,credit card,dormant,2019-06-10,47901.09,USD,41127.57
976ee0a4-e438-4a37-a283-1828bbc9f377,cfdabae2-a00d-489f-a90f-fed368c09772,savings,dormant,2024-07-10,34246.67,INR,0.0
f4a3b546-213b-4e32-bec5-b4772eb37584,cfdabae2-a00d-489f-a90f-fed368c09772,savings,active,2023-11-25,96347.24,INR,0.0
142ac2fb-d6cf-495a-91c7-5540c8db04d5,cfdabae2-a00d-489f-a90f-fed368c09772,loan,active,2019-06-24,10658.79,INR,0.0
9528fd80-e6a5-45db-88a3-954cf359c232,3becae61-5cde-40f3-956e-b2a237dbd9a5,savings,closed,2022-04-08,59027.08,GBP,0.0
41fa54ad-8e39-493c-b536-a0f9d51f7dd5,3becae61-5cde-40f3-956e-b2a237dbd9a5,checking,active,2022-06-04,91383.86,GBP,0.0
ff9b3cbe-8542-40e5-9941-f31fdef6d2be,3becae61-5cde-40f3-956e-b2a237dbd9a5,credit card,active,2022-07-16,22468.65,GBP,29666.11
41af565a-f792-4cd2-9cff-14a7bbcedd67,c0fcd527-8143-4325-a3b8-5202b14a05e5,savings,closed,2024-05-07,37268.02,JPY,0.0
fe885ff2-33f8-4678-8ea8-0f8c9cfafbc8,4aea2760-0649-47d3-91df-bc459925345c,loan,closed,2023-05-07,90614.64,EUR,0.0
92c23dc5-6ea4-4d96-a087-7c9560ff2995,4aea2760-0649-47d3-91df-bc459925345c,savings,dormant,2023-04-26,84085.16,EUR,0.0
c81fe21a-9156-4d0d-830e-93d43f406030,4aea2760-0649-47d3-91df-bc459925345c,loan,dormant,2022-05-04,40161.81,EUR,0.0
d096da7f-95dd-43fa-a623-aab502bc5b50,8178b7a9-7c45-4000-908c-cbe4ca1492f7,checking,active,2023-12-19,15574.9,GBP,0.0
b2569f98-1413-4f2b-8c5f-c92b8fcc3f36,45cabbe9-4621-45b2-bd92-ffae34199398,loan,closed,2022-01-12,93704.15,USD,0.0
384720eb-4358-48ef-8e4c-0ffe48a54ada,45cabbe9-4621-45b2-bd92-ffae34199398,savings,active,2022-11-10,73466.43,USD,0.0
24d3cc48-ded5-4c23-b474-e4e983ea9322,45cabbe9-4621-45b2-bd92-ffae34199398,savings,active,2022-10-15,45385.77,USD,0.0
4929baf9-faa3-440f-a100-22c4d299c717,6c67e00a-f2c0-4da2-aad8-a04cbf7efc89,savings,dormant,2020-03-22,6071.82,GBP,0.0
2561c603-ecca-44e3-a8af-f83d269462d4,6c67e00a-f2c0-4da2-aad8-a04cbf7efc89,loan,dormant,2024-02-04,47454.47,GBP,0.0
44285e77-d70b-44b3-aa70-e8ba9b9a0aad,153cc4bb-b26c-41b7-a226-3c37c3999383,loan,dormant,2022-07-18,82153.13,GBP,0.0
187ce687-7780-429a-a6cf-fac7b13cc6fc,a24dfbe0-aae7-4768-9ba3-561333d684b5,credit card,closed,2024-07-27,73330.59,USD,33498.46
edbb5bbe-64ff-4eb1-82f9-5d8bca0464cc,a24dfbe0-aae7-4768-9ba3-561333d684b5,credit card,active,2024-05-22,92563.81,USD,10591.12
c72420b6-60ef-4383-aaf0-d578661efd5a,a24dfbe0-aae7-4768-9ba3-561333d684b5,loan,dormant,2024-06-09,682.01,USD,0.0
9b1e9ed8-7373-44e6-9b97-c7da7b12cae2,8fcd1047-380f-4e29-9693-0f07c1f14470,credit card,active,2019-10-23,19256.23,INR,17734.18
2968c0e9-2d7d-4065-9393-ef643e808b9a,61c7a904-8061-496d-b3d4-f1f06b323994,savings,dormant,2021-01-04,63007.11,EUR,0.0
8a9f38fe-c9c2-42e6-803d-18b474487f1d,983aaad2-b804-453a-bfbd-30fcda9e2cac,credit card,closed,2023-01-24,35593.19,EUR,14042.67
40d33777-4986-48da-9d60-04397b842d8b,983aaad2-b804-453a-bfbd-30fcda9e2cac,savings,active,2023-07-30,6447.57,EUR,0.0
7873502b-1b11-460e-939a-5f36475b6cc7,54f07aa1-c92d-4cb7-ad0b-1ede31c1eefa,checking,dormant,2017-07-13,43860.76,EUR,0.0
d0f796bb-042f-4464-bf44-013bf4e22d83,54f07aa1-c92d-4cb7-ad0b-1ede31c1eefa,loan,dormant,2021-10-20,10294.15,EUR,0.0
66a3fa07-03ac-461a-84d8-8eb85c0e907a,ef4a0f37-6469-4652-b1b3-393e66f6cecd,loan,dormant,2023-01-07,57816.79,EUR,0.0
45f0870c-7ada-4c25-b898-54f60c1a4417,ef4a0f37-6469-4652-b1b3-393e66f6cecd,credit card,active,2024-08-11,96291.61,EUR,2500.45
59a6801a-8534-4311-9b6d-e279549d8eb7,ecd9d2d4-7aff-410f-bcf9-0ad365f84034,savings,dormant,2022-04-27,46251.94,EUR,0.0
4c0827d1-bf17-45aa-8bfe-a9ac0ce86845,ecd9d2d4-7aff-410f-bcf9-0ad365f84034,savings,dormant,2022-06-17,36536.59,EUR,0.0
e2b1d041-93a4-4914-80a8-b4d658be9fae,ecd9d2d4-7aff-410f-bcf9-0ad365f84034,savings,dormant,2020-01-02,76289.47,EUR,0.0
ce459948-6d7f-4473-b3d7-15af23e07092,f01276a5-f5c5-4b51-b69e-598339a6092b,credit card,dormant,2024-06-09,33798.5,GBP,44490.35
33317d80-4c45-43d7-ad9c-2f4de5042b8b,f01276a5-f5c5-4b51-b69e-598339a6092b,credit card,closed,2023-10-30,79160.36,GBP,32160.69
c00b1844-df1b-459c-8c5d-2684a48b2350,f01276a5-f5c5-4b51-b69e-598339a6092b,credit card,dormant,2023-07-10,28932.88,GBP,18327.27
72523fd7-91d0-4358-8c09-abfb27d0b2a1,870b4286-a58e-46b4-890d-c357ee5ac034,checking,dormant,2024-01-09,579.94,EUR,0.0
1e23aa26-b0f1-4542-b9cb-67b899eff21a,655481ae-a4fc-401f-b094-9d112e822438,loan,closed,2018-11-18,97998.18,GBP,0.0
4e52bafd-4b96-4d6e-8c7d-2a16899339a7,942b908f-cb4c-47d7-b299-c1bccfdc9407,savings,active,2023-03-03,81589.85,USD,0.0
2c065df2-bbc3-4c4b-906d-f29f732e5932,942b908f-cb4c-47d7-b299-c1bccfdc9407,savings,dormant,2016-08-17,51856.96,USD,0.0
ef5e9961-fb63-4adb-994d-b099a76fd905,93f6f3b9-282e-412f-b5e7-8f44f6c61ef9,checking,dormant,2024-07-19,27199.87,INR,0.0
880273a8-bcaf-4794-b634-4a2541a31f9e,93f6f3b9-282e-412f-b5e7-8f44f6c61ef9,savings,closed,2024-05-09,55871.17,INR,0.0
0c679d19-80b5-4117-b2ae-57a61b28859c,93f6f3b9-282e-412f-b5e7-8f44f6c61ef9,checking,dormant,2024-07-16,52936.08,INR,0.0
d3886b19-fb8e-4b84-becf-6556002adc50,52517a1a-0ded-4b31-b281-ef8ce877cef4,checking,closed,2023-01-26,96528.2,INR,0.0
1240f40a-0a6e-42ce-8d43-30cbf7daeca0,98d180b0-e21f-4e2d-a48d-3b1c0891b809,loan,active,2020-08-25,99147.16,GBP,0.0
fb39ddf5-88dd-4592-a1ab-cded934534ee,98d180b0-e21f-4e2d-a48d-3b1c0891b809,loan,dormant,2020-05-30,48393.34,GBP,0.0
5f0b19e3-1fca-4378-ba80-726311836de8,98d180b0-e21f-4e2d-a48d-3b1c0891b809,credit card,closed,2021-09-30,56205.39,GBP,25707.86
02a93277-2821-4389-8909-9aee50660a11,c5dffa94-27ae-4c84-b2a3-60a17ce788c0,loan,active,2018-05-15,8530.04,INR,0.0
f815bda0-b672-484e-876b-4bc251d43e5d,c5dffa94-27ae-4c84-b2a3-60a17ce788c0,savings,closed,2020-12-20,13028.94,INR,0.0
e19f0854-c6c2-42c8-9804-2789fdd83b17,c5dffa94-27ae-4c84-b2a3-60a17ce788c0,checking,closed,2019-08-06,51040.64,INR,0.0
893af483-d381-4444-9e8f-62e457096511,6b9eac24-ce2c-40b1-8ea8-27496f04d6da,savings,closed,2024-04-11,46803.71,INR,0.0
ab125a71-aeab-40ba-ad1a-2df7cfe3dcd3,990e214a-d0e2-4c23-ac8f-99b87d7676ab,savings,closed,2024-06-28,87358.02,USD,0.0
4d27c958-cdc7-4478-9740-a0965c69593b,990e214a-d0e2-4c23-ac8f-99b87d7676ab,checking,dormant,2024-03-16,98259.78,USD,0.0
a5102c40-ff63-4098-bd9b-e8df0429c089,be092a99-c4c3-450e-b27a-f8b67e8c3756,savings,dormant,2021-10-23,98838.89,JPY,0.0
6b3ccf0a-b6df-4f58-9ee1-4a84a413e4c9,659ffe86-5e6b-4234-892e-b9a7a3cdbd29,loan,active,2024-04-04,36355.06,GBP,0.0
08a729f3-9b3e-4ffe-84ee-e7ddcab1a9b0,659ffe86-5e6b-4234-892e-b9a7a3cdbd29,loan,closed,2023-06-06,27166.58,GBP,0.0
ab477bd2-d95f-40ca-9fc6-134be8eab7f8,659ffe86-5e6b-4234-892e-b9a7a3cdbd29,savings,closed,2023-06-17,92322.14,GBP,0.0
1d1e7e01-6c1a-4613-9459-345b50c9475e,0ae7b5ae-fc8b-4605-9948-05893ecb7282,credit card,closed,2024-04-19,20764.49,INR,21977.05
41a37e1e-b71d-4d05-8df1-adafa592158d,c51de8c9-6152-4511-a764-f2c2a9b423de,loan,dormant,2019-02-20,91952.46,USD,0.0
44d66cb2-ec10-4942-a63f-03eb2fa97d1c,c51de8c9-6152-4511-a764-f2c2a9b423de,loan,dormant,2023-09-27,10441.65,USD,0.0
649838fb-93df-4f11-ad25-058beb92d641,c51de8c9-6152-4511-a764-f2c2a9b423de,credit card,dormant,2015-11-17,32137.13,USD,22747.57
2e137c4c-f8ed-4388-8f3c-32c3ea8a3402,e1a6424c-e6dc-4b15-a3ca-89343e4c9201,savings,dormant,2024-06-12,83925.86,EUR,0.0
e4430708-75db-498f-8baa-0938aae1dcf2,e1a6424c-e6dc-4b15-a3ca-89343e4c9201,loan,closed,2023-01-14,47600.24,EUR,0.0
ea748d87-0538-402c-8dcc-3d7f2b88a33b,e1a6424c-e6dc-4b15-a3ca-89343e4c9201,savings,dormant,2023-12-27,42486.9,EUR,0.0
00e6044b-8be9-40a1-8dba-da3988391db3,60dff6bb-4b9b-47f3-9eba-1c2e84c7df63,loan,closed,2023-10-12,48940.21,USD,0.0
89c7ab7d-1e87-4d2f-992a-bc789b635b3f,60dff6bb-4b9b-47f3-9eba-1c2e84c7df63,checking,active,2024-02-24,4090.4,USD,0.0
27daa306-c3f1-4dbb-82ac-8419bfc56703,60dff6bb-4b9b-47f3-9eba-1c2e84c7df63,credit card,dormant,2023-10-02,93764.31,USD,3841.16
2365e01e-2e0b-4370-810d-96f72fee4bd8,5e4c990e-4d17-4429-ae9c-0cb7b2e83354,credit card,closed,2024-08-11,8593.24,GBP,27676.71
f8987754-0a6e-4adf-b904-ccb053dad06d,5e4c990e-4d17-4429-ae9c-0cb7b2e83354,checking,active,2020-04-16,32706.79,GBP,0.0
ecd97474-b8b5-422b-80a6-330e34a8f366,5e4c990e-4d17-4429-ae9c-0cb7b2e83354,savings,active,2021-03-11,67321.53,GBP,0.0
0ae65526-8d5e-4729-86bc-74eb51f8d234,ef3034b9-bf3c-476a-b848-958efb1e48b1,checking,active,2024-04-24,2418.72,GBP,0.0
f994b5f7-5a40-4bba-9aad-d72bebedf377,ef3034b9-bf3c-476a-b848-958efb1e48b1,savings,closed,2023-04-23,18561.23,GBP,0.0
21bd2332-18ba-4229-ac01-be09111b9cb1,ef3034b9-bf3c-476a-b848-958efb1e48b1,checking,closed,2024-05-30,90640.35,GBP,0.0
c796b30c-6ff3-4dcc-88f0-99c00649d9df,416151ef-5514-4f34-b23c-c53a021e5c06,checking,closed,2024-08-02,29239.02,USD,0.0
0905666d-02a9-4244-9b8a-4b1323df0fb9,416151ef-5514-4f34-b23c-c53a021e5c06,credit card,closed,2024-08-02,62857.55,USD,40053.7
72293511-456e-4971-a5c2-0e6ba6b622bc,58898b7d-3993-4990-8295-d6187e125a5a,checking,dormant,2023-11-14,64694.51,JPY,0.0
e77a9093-8483-4cba-a5f9-6a5bd072eca3,58898b7d-3993-4990-8295-d6187e125a5a,loan,active,2023-03-31,6768.63,JPY,0.0
084deb8a-ead9-4c5e-b757-a175c1013ac9,0282028e-70cc-4b1a-a20b-a349a6684e1b,savings,closed,2021-05-23,21492.42,JPY,0.0
c4da70e0-2a42-42e4-9d13-d12171e2be25,0282028e-70cc-4b1a-a20b-a349a6684e1b,checking,closed,2022-12-03,71107.24,JPY,0.0
933b5d08-4ca2-468c-a8af-54d794a53129,0282028e-70cc-4b1a-a20b-a349a6684e1b,credit card,active,2019-08-28,19660.65,JPY,44247.56
c623c45b-c759-46e1-b701-a47b56cd2c3c,1545fdfc-54a0-4bc9-9f70-088944c59aff,credit card,closed,2024-05-06,30758.25,EUR,36968.08
2611d462-891f-4997-bf9c-893ba1f0d456,f2ee4e87-0f8e-4e05-9e10-aabf8efb1db8,checking,active,2024-05-16,11741.72,JPY,0.0
781beeaf-666e-4bd5-bd82-e31ae34c0c38,f2ee4e87-0f8e-4e05-9e10-aabf8efb1db8,savings,closed,2024-02-27,66797.99,JPY,0.0
c1e5d371-8747-4d52-938a-633c83498099,3c8d396b-5b27-4b2f-bb93-1939efd40346,credit card,closed,2023-08-21,48497.94,INR,22499.29
f1208a04-24b9-4087-8294-43f681167051,394f944b-418e-4642-aa31-8441f0cb6809,credit card,dormant,2024-04-27,61166.07,USD,12346.05
32b02255-10be-47d9-a3e1-8a80aa852b76,c53d2c50-2f53-4747-a7cd-dde3150f4bfa,loan,closed,2024-06-13,57545.39,EUR,0.0
e789e54a-26eb-4110-8ac1-9ad8219d8409,2b1b08ae-70bf-4902-b05b-b12e4e0f236c,savings,active,2021-08-23,28053.8,GBP,0.0
54e7f9a9-0789-4752-a046-1fa249b8f630,2b1b08ae-70bf-4902-b05b-b12e4e0f236c,savings,dormant,2022-01-18,49380.84,GBP,0.0
3f4b5c57-878a-43ad-aa5d-d548c49ec1e9,7080fea6-f28f-485d-836d-a2b5360ba961,checking,closed,2024-02-17,81315.31,GBP,0.0
b598850d-9da6-4966-bf54-d46f6467a9ae,7080fea6-f28f-485d-836d-a2b5360ba961,credit card,closed,2024-03-11,16917.72,GBP,48776.9
fc0ec13d-9208-41ba-bdfd-d3f48c1e2d08,0c53c294-98d0-4526-a909-f61d968deaa0,checking,dormant,2023-11-13,31017.06,GBP,0.0
b24917a5-7bcc-43a6-bc70-f71893f82b44,0c53c294-98d0-4526-a909-f61d968deaa0,loan,closed,2024-08-10,10350.8,GBP,0.0
dd23db22-955f-48b6-85a8-530fdeee1397,0c53c294-98d0-4526-a909-f61d968deaa0,credit card,active,2023-09-02,72829.27,GBP,43752.62
1f21c873-ae72-4b50-b7de-d8e8f99bdd72,ad815707-8ccd-4b73-9cef-38620c7221b6,checking,closed,2024-03-28,1336.3,USD,0.0
4e4dcf9a-bf7e-44e9-8251-7ef8bd6abbd9,26a51ad5-3742-4ec1-b9d5-da38707176d3,credit card,dormant,2020-09-04,15201.55,INR,8486.63
4ad17401-d796-4806-9f1d-c2d1fe1a1c54,26a51ad5-3742-4ec1-b9d5-da38707176d3,savings,active,2023-08-03,88063.92,INR,0.0
d8618aed-060b-47be-a554-eac6b0396aa5,26a51ad5-3742-4ec1-b9d5-da38707176d3,checking,closed,2021-12-02,48944.07,INR,0.0
dca790fe-857c-44de-b56f-29c4443ced2c,ea346cd8-9abd-4204-aa74-95fb0a303722,credit card,closed,2017-11-11,85741.1,INR,15119.24
15407aa7-fbee-4fc8-b36f-e1330e4d995b,ea346cd8-9abd-4204-aa74-95fb0a303722,loan,active,2021-05-17,89845.11,INR,0.0
c5fb9a92-d143-4d55-a611-1021886704e0,ea346cd8-9abd-4204-aa74-95fb0a303722,loan,active,2022-08-01,84673.71,INR,0.0
98d4e452-7c5e-4148-9a0a-e3e679f94c51,571a69c0-bd4f-435c-b841-ddf30cd1d4a8,checking,closed,2022-07-16,60233.99,USD,0.0
35badda2-8329-452a-95f2-1864bc2537ca,571a69c0-bd4f-435c-b841-ddf30cd1d4a8,loan,active,2024-08-05,66860.48,USD,0.0
e6f28c7e-7f2b-441b-9c8a-5360ba0c97f1,c9be8b92-1c1a-4441-b596-87d007f9a83c,savings,active,2022-08-26,97976.1,JPY,0.0
fb00632a-fac5-4ffb-9f4b-f4d0067b5bff,c9be8b92-1c1a-4441-b596-87d007f9a83c,checking,active,2020-09-14,20596.1,JPY,0.0
28124407-05e4-46c8-8682-e1d90589c613,c9be8b92-1c1a-4441-b596-87d007f9a83c,savings,closed,2023-07-26,50906.75,JPY,0.0
5059d7fa-7cee-4d17-a9a0-c68ddd7d1009,3f7e9ac8-cb91-46eb-9a76-a5ac8b2e76a5,loan,closed,2023-02-01,92617.75,INR,0.0
915e2617-82b8-48d0-a303-4d2f59674d42,6918b143-0b8d-442f-a2ae-d067dc929fee,savings,dormant,2024-01-03,42050.15,GBP,0.0
a81c1624-d3c9-4a2f-bced-f4b93088df82,d2cec7de-2661-40ce-9736-0333cb6e39f2,credit card,active,2020-06-02,46343.92,JPY,11416.71
15a848e8-ffd6-4f47-bc2f-3d5eb8579648,d2cec7de-2661-40ce-9736-0333cb6e39f2,credit card,active,2021-08-22,98356.65,JPY,44086.8
4fdbd327-fd34-401a-b330-2247ac4c0930,d2cec7de-2661-40ce-9736-0333cb6e39f2,loan,closed,2023-08-31,8990.27,JPY,0.0
76e383c2-b605-41c5-b65d-776355f393ae,5f3aa867-e0fa-4c79-a5f2-9f1ab566672c,checking,active,2024-08-03,2246.17,EUR,0.0
d476a213-8008-49d6-b3c8-4354d83321f3,5f3aa867-e0fa-4c79-a5f2-9f1ab566672c,savings,dormant,2024-08-03,98215.13,EUR,0.0
29ece1b1-f561-4e2d-950e-ea3a157036f9,a2c6155b-7a85-4b80-9144-31b98d91e83f,loan,closed,2021-10-24,83324.94,EUR,0.0
066f0ce5-977f-4457-9c3d-facfd87736e5,cad3beb3-339d-49e3-8cf2-6ec5e6051174,savings,closed,2024-05-01,22376.42,EUR,0.0
5a83ea91-aa39-4c89-97f8-1119ab53844c,cad3beb3-339d-49e3-8cf2-6ec5e6051174,credit card,dormant,2024-08-12,43209.36,EUR,21696.71
40901840-0b01-4944-993f-0b25e5f2f2d2,a4e4fb4a-20e2-44cf-a3a1-71ea32ba2632,checking,closed,2021-09-10,14108.64,USD,0.0
033204de-1e5f-47d6-aa6c-18192c90d278,a4e4fb4a-20e2-44cf-a3a1-71ea32ba2632,credit card,dormant,2022-07-12,65852.66,USD,45457.24
39aab0d6-a188-4d53-b315-c2c700157d90,46d50def-920e-4848-8122-b009ddf7060e,credit card,active,2017-04-09,25472.77,EUR,42736.98
63010792-a508-410b-bf33-4c307334e275,46d50def-920e-4848-8122-b009ddf7060e,checking,active,2023-03-13,19439.55,EUR,0.0
c26ebe82-ce34-45c9-bced-881e18a931f0,46d50def-920e-4848-8122-b009ddf7060e,credit card,active,2019-03-04,54207.38,EUR,30723.8
b093a9e1-23d4-44fd-9518-87dd358a340a,1ac9e08a-1d58-41b1-9744-0a929de81269,loan,dormant,2018-08-13,29719.32,INR,0.0
c0658d4b-afd5-4c02-8803-cccbb1574f45,1ac9e08a-1d58-41b1-9744-0a929de81269,loan,active,2020-10-31,30877.65,INR,0.0
81fa3fa7-9743-4151-845e-8ad32f022560,1a9e8cca-8088-4868-9b98-7d4310993688,checking,active,2019-09-24,33351.36,GBP,0.0
8d8c64d8-d8c7-4924-98fb-3bf319c6566f,1a9e8cca-8088-4868-9b98-7d4310993688,credit card,dormant,2023-06-02,35668.03,GBP,11691.87
3d15a10e-d794-4ce0-9271-becd570bdf6f,1a9e8cca-8088-4868-9b98-7d4310993688,checking,closed,2023-11-09,58817.26,GBP,0.0
49f9d1d9-c4c8-4884-9c85-4d40f15f1b59,18514211-e801-49db-81bd-c0403f93990a,savings,active,2024-06-22,49482.59,INR,0.0
c5ac1b82-a37b-48a1-817b-e8ea410ca709,1f77dd12-b39e-4ce0-8eb3-8ca11598b63e,loan,closed,2022-11-25,79065.98,INR,0.0
953a3bc7-11ea-45ff-8d2b-c7c534f54f7e,1f77dd12-b39e-4ce0-8eb3-8ca11598b63e,savings,active,2020-08-07,71904.03,INR,0.0
e2dedc19-592a-4823-a155-5b109bdfc7d9,1f77dd12-b39e-4ce0-8eb3-8ca11598b63e,checking,closed,2023-08-26,98370.73,INR,0.0
2a7622c2-74c0-40c3-b55f-c8cbba17bfc8,cda86158-3617-47eb-847a-0d0ceea66f5b,credit card,active,2020-08-21,47008.33,USD,28676.34
5e610d06-d5b9-4cf0-b4b9-00cdd2f0bdc4,cda86158-3617-47eb-847a-0d0ceea66f5b,credit card,dormant,2023-09-25,50744.86,USD,27752.44
894c354c-3c2e-4cdf-bf30-963a2d184788,6c8de41b-f251-43d4-954d-4e562f8b2fda,credit card,closed,2023-10-04,63374.56,GBP,15269.23
eda98c32-8669-4fc2-ba29-56754ed28203,6c8de41b-f251-43d4-954d-4e562f8b2fda,loan,dormant,2023-02-19,15510.3,GBP,0.0
b58ce8c1-413c-4dec-81c5-c959afe6341a,6c8de41b-f251-43d4-954d-4e562f8b2fda,loan,dormant,2024-07-29,15915.78,GBP,0.0
aef6c3c4-7b1f-4b94-97af-81fb8bea8fa0,07704dea-1647-4899-8bd6-1b40ea824960,credit card,active,2024-01-05,77928.7,EUR,22282.08
ff88315f-c966-4357-b584-fe4364c604e4,fa961880-13c2-403b-8bd7-0a4cd064f910,savings,closed,2023-08-04,49573.93,EUR,0.0
eb1791cb-c296-4cbd-8eaf-9629287f73fc,8dfb364f-4491-4ea8-8aa6-0d1487f8214b,savings,active,2020-07-15,12420.04,GBP,0.0
991ce068-5320-4a7c-947d-95ffb537e512,8dfb364f-4491-4ea8-8aa6-0d1487f8214b,credit card,closed,2022-12-17,44112.66,GBP,13753.79
d62a431d-126e-4092-880c-45122239204c,8dfb364f-4491-4ea8-8aa6-0d1487f8214b,credit card,closed,2014-12-22,50478.76,GBP,2809.74
471e56f2-c48f-4149-be18-5a03dff0eced,8d56b15a-6778-4d9b-84a3-33dc2d886fb2,checking,active,2023-08-03,97485.13,EUR,0.0
09ecbe8b-8c0e-465c-a2f6-75ece02627d8,8d56b15a-6778-4d9b-84a3-33dc2d886fb2,loan,dormant,2022-03-13,78140.51,EUR,0.0
c162a7c9-42f4-4d65-af47-2a7a9e9d7619,1bc665fe-8d31-4681-a85d-d091f0bedd8d,loan,closed,2024-08-09,51637.39,EUR,0.0
f7b4c212-ee74-4d0e-a65c-392d1210d90f,1bc665fe-8d31-4681-a85d-d091f0bedd8d,checking,dormant,2023-07-29,11465.9,EUR,0.0
32a5f114-bed5-4097-9cdf-c060fdc97e38,06dc8997-979f-4174-8504-346f74730873,loan,active,2024-07-24,41099.55,JPY,0.0
43eb497c-d2f0-49c7-9aa1-40efef474823,d59bfe0d-c04c-4b2a-a13b-6e98db2fde1b,credit card,closed,2024-07-31,70370.87,INR,2317.67
5469a4da-8d79-4120-b9b0-44daedc7140c,d59bfe0d-c04c-4b2a-a13b-6e98db2fde1b,checking,dormant,2024-08-06,82118.64,INR,0.0
8b0a9575-0bc4-44eb-b0dd-f6cebd2c93e8,98e41857-2c40-48ee-a0ce-72cc7e35259f,checking,dormant,2023-09-29,35965.37,USD,0.0
57948ab5-c9c2-4413-bfd7-d4137fdb6e6b,98e41857-2c40-48ee-a0ce-72cc7e35259f,savings,closed,2023-05-02,40596.27,USD,0.0
fc937783-8876-4657-b14d-709aed98e016,98e41857-2c40-48ee-a0ce-72cc7e35259f,checking,closed,2022-09-21,61573.03,USD,0.0
ae517298-9526-4144-b627-fc5aeb49af58,0c3d3aba-5358-408e-b71e-84fcd74e8db5,credit card,dormant,2023-03-14,10242.9,EUR,40410.06
70833326-edf0-4137-aaad-74ef8fb64c50,9cee0af8-c309-4119-8354-9a8f2aee7450,checking,active,2023-11-20,86633.59,GBP,0.0
0d6aabec-86d8-49d8-979f-5448e0df015b,9cee0af8-c309-4119-8354-9a8f2aee7450,savings,active,2017-06-21,74265.0,GBP,0.0
9136980e-1d41-4d40-b70d-ed8d2b1ca304,107abe52-19ff-4c8b-a37f-9d639889f03e,credit card,dormant,2023-07-31,54977.47,GBP,47725.84
34a354cc-8856-4bcb-bee9-3edf680cf1d6,107abe52-19ff-4c8b-a37f-9d639889f03e,savings,closed,2022-05-14,17390.02,GBP,0.0
12a34096-44fe-4df0-b8d1-2d4376da63e1,107abe52-19ff-4c8b-a37f-9d639889f03e,credit card,closed,2024-02-07,30488.41,GBP,41642.14
0e4dca70-fbde-4d64-a8ee-4480c3696bac,48448385-f779-4a06-8d37-869484e1ba2c,credit card,closed,2022-05-23,36688.73,GBP,29146.1
5a12d845-5c97-4930-b41c-70254741219c,48448385-f779-4a06-8d37-869484e1ba2c,credit card,active,2023-10-15,73241.1,GBP,1088.76
dc5d7d50-bcfc-4aae-99df-50dbcfb2858f,48448385-f779-4a06-8d37-869484e1ba2c,loan,dormant,2022-05-30,25233.56,GBP,0.0
fc6e022e-3c72-4a9d-9171-88e5f1369b5c,af4df2dd-9bb1-43bb-ab4c-8b7d5fc922fe,checking,active,2020-02-28,79087.25,INR,0.0
de7185b4-4ea2-47d3-b6fc-0aa9910f7117,21b49fab-f7cf-4678-a308-f899c266a246,checking,closed,2023-12-18,77015.72,JPY,0.0
dcea14f0-7178-4f22-a6b5-802d29ac9cc1,21b49fab-f7cf-4678-a308-f899c266a246,loan,dormant,2023-10-02,88974.26,JPY,0.0
2fdc7676-0965-44d2-a7e1-19d5bfce39da,21b49fab-f7cf-4678-a308-f899c266a246,checking,closed,2023-10-02,53108.66,JPY,0.0
374678eb-ae62-47d1-a890-f5796458b48e,5d621a16-c219-41ae-aa9c-b1695d8787b5,loan,closed,2021-08-20,83394.06,JPY,0.0
1c0a9807-4923-4bf0-b9ed-d63e7d266d07,5d621a16-c219-41ae-aa9c-b1695d8787b5,checking,dormant,2020-10-04,41606.02,JPY,0.0
52b8baa7-7e98-41d2-bad0-b6306e0a8d0a,5d621a16-c219-41ae-aa9c-b1695d8787b5,loan,active,2023-11-25,94343.1,JPY,0.0
